content,original_id,from,date_created,sentiment,original_sentiment,
mereka harap Jokowi bisa bantu selesai masalah tani nasional setelah jadi presiden,'461756437862313984','574LK','2014-05-01 13:38:08','Other','Possibly Negative',
mereka memang so sweet ada baju galau Jokowi - Ahok jangan pisah,'461710026592108544','italestariP','2014-05-01 10:33:43','Other','Other',
mereka punya cacat masing dalam soal buruh buruh ksn Jokowi Ical dan Prabowo tak pro buruh,'461768199885688832','janganseparo2','2014-05-01 14:24:52','Other','Possibly Negative',
mereka semua sama emosional dengan rakyat yang jago Jokowi,'461726257541963776','JASMEVSulSel','2014-05-01 11:38:12','Other','Other',
mereka yang siap juang sama Jokowi silah gabung dalam koalisi juang rakyat,'461692047393435648','JASMEVSulSel','2014-05-01 09:22:16','Other','Other',
merpati tak pernah ingkar janji kecuali kalau ia jadi jokowi -,'461751265995665409','ajobendri','2014-05-01 13:17:35','Question','Question',
Mesake Pingin tahu saja apa pingin tahu banget 99 dan BEJO itu milih jokowi - kode apakah itu,'461889634474000384','budisi','2014-05-01 22:27:25','Question','Question',
meski saya orang solo tapi saya tidak ndukung og karena pak lek Jokowi kemaruk,'461867377936703490','terkudeta','2014-05-01 20:58:58','Other','Other',
meski tidak parah Jusuf Kalla sering mmd komentari bijak bakal repot Jokowi slang dukung Mahfud md dampingi Jokowi,'461904304383590401','Him_NK','2014-05-01 23:25:42','Other','Possibly Positive',
meski sudah naikin upah minimal buruh 48 di 2013 ksn Tangerang Jokowi bapak upah murah,'461747275421609984','hadigunawan','2014-05-01 13:01:43','Other','Possibly Positive',
mesti gantiin jokowi jadi gubernur dki bang dapit hapal luar kepala tentang jakarta kan bekas tukng ojek tawa DavidForDKIi,'461899571698737153','SILVY_nyun','2014-05-01 23:06:54','Other','Other',
Metrotv bener sudah jadi bagi milik lioutan may day tidak ada yang dari jakarta knp justru yang liput dari palembag jabar dan surabya,'461788676066775040','limapangeran','2014-05-01 15:46:14','Question','Question',
Metrotv karena partai milik koalisi sama jokowi tiap hari berita yang bagus tentang jokowi begini tv profesionaljempolkebawah metrotv,'461810597135278080','andeslang','2014-05-01 17:13:21','Positive','Positive',
Metrotv harus jadi pilar demokrasi bukan pilar nasdem pdip atau jokowi jempolkebawah metrotv,'461811956781809664','andeslang','2014-05-01 17:18:45','Other','Other',
Metrotv terkesan kurang imbang berita dulu belum pileg nasdem tiap haristlh pileg jokowi tiap hari jempolkebawah metrotv,'461811314415767552','andeslang','2014-05-01 17:16:12','Other','Other',
wakil diri sendiri saya perempuan tapi tidak d perempuan - perempuan ini dukung,'461669176529006592','akuekaaj','2014-05-01 07:51:23','Other','Other',
Mgkn saja bu kristiani Herawati sby bisa menjd pilih Jokowi - Prabowo bukan pilih baik Ical sami mawon ke mana suara labuh,'461870067525775360','Moh_Aditya_W','2014-05-01 21:09:39','Other','Possibly Positive',
MHejo jatuh dan tenggelam di indonesia,'461691319153205249','kabarJKW4P','2014-05-01 09:19:22','Other','Other',
Mhmh pasti buruh keliru demo di istana buruh tolak Jokowi jadi presiden,'461802430833782785','jeehadielbanna','2014-05-01 16:40:54','Other','Other',
Miing pasti Jokowi tak akan cabut tpp,'461726708945924096','pasbar_info','2014-05-01 11:40:00','Other','Other',
Miing pasti Jokowi tak akan cabut tpp jaka a Politisi dari pdi juang Dedy s Gumelar nilai bela,'461696437902798848','kanglintas','2014-05-01 09:39:43','Other','Other',
Miing pasti Jokowi tak akan CabutTPP,'461687597043945472','MatLintas','2014-05-01 09:04:35','Other','Other',
Mikir oi mikir Kmsknan jakarta tingkat jokowi salah pusat karena naikan bbm Skrg dia triak mau pergi subsidi otak joko brmasalah,'461872347167748096','opahcuki','2014-05-01 21:18:43','Other','Possibly Negative',
milad ke - 55 ums rektor usul dr hc Jokowi tolak,'461832091022274561','SohibJokowi','2014-05-01 18:38:45','Other','Other',
milad ke - 55 ums rektor usul dr hc Jokowi tolak,'461831681410732032','SohibJokowi','2014-05-01 18:37:07','Other','Other',
Milih bapakku33 MentionJomblo jokowi sby,'461733623595429888','Habibah_TA','2014-05-01 12:07:29','Other','Other',
Milih veranda ajah Ngga bakal milih jokowi jadi presiden tawa,'461901717970223104','raynaayori','2014-05-01 23:15:25','Other','Other',
milik media karena tidak pernah kalah dan selalu untung amat Pilpres 2014 milik Jokowi dan Prabowo,'461842230894788608','joyogeol','2014-05-01 19:19:03','Positive','Positive',
milik rakyat amat Pilpres 2014 milik Jokowi dan Prabowo,'461844039440936960','imam_elbimawy','2014-05-01 19:26:14','Other','Other',
militan mana relawan Jokowi atau Prabowo di PrudenceStella,'461712158892388352','mochdjumali','2014-05-01 10:42:11','Question','Question',
mimpi Basyah kamu siap untuk merdeka Dulu musuh kita belanda kini musuh kita mafia,'461570837200384001','d3wipersik','2014-05-01 01:20:37','Other','Other',
mimpi Jokowi waktu itu masuk ugm Sujiatmi saran Jokowi ikut bimbel dan lulus sementara temen-temennya dari sma 1 banyak yang tidak sayasujiatmi,'461712530402865152','GantiJakarta','2014-05-01 10:43:40','Other','Possibly Negative',
mimpi sambil mau Politisi pan poros islam bisa Tandingi poros Jokowi,'461755269047783424','trierlangga1','2014-05-01 13:33:29','Other','Possibly Negative',
min bayar berapa buat jadi timses jokowi Rusun Marunda Jakarta punya rumah,'461865416747274241','mikizaraki','2014-05-01 20:51:11','Other','Possibly Negative',
min baik dikultwitkan saja profile keluarga dan orang tua pak gubernur dki Jokowi untuk klarifikasi fitnah yang edar saran,'461706248480501761','DirtyHarryn','2014-05-01 10:18:42','Other','Other',
min cek rekening atm tidak libur kok Jokowi nak kemeja kotak - kotak baru untuk Pilpres,'461720569931497472','Isk70_TheGreat','2014-05-01 11:15:36','Question','Question',
Mingkem dia bukti salah saudara laki Iwan Fals dukung Jokowii bang iwan hati nurani masih hdp,'461719221001408512','adam_hs','2014-05-01 11:10:15','Other','Possibly Negative',
minimal jadi dirjen plus centeng dukung Prabowo ada Deal politik antara KSPI dengan Gerindra,'461853429602603008','dwieyp11','2014-05-01 20:03:33','Other','Possibly Positive',
Minjem nama slamk Bwaha slang harap PDIP pinang Mahfud md jadi Cawapres Jokowi -,'461670100035043328','timmymalachi','2014-05-01 07:55:03','Other','Other',
minta diapain itu puluh buruh perempuan Geruduk rumah nas Jokowi,'461702027287199744','miftatoy','2014-05-01 10:01:55','Other','Other',
minta kawin puluh buruh perempuan Geruduk rumah nas Jokowi,'461701304008454145','bingzkit','2014-05-01 09:59:03','Other','Other',
minta pertanggungjawaban lho puluh buruh perempuan Geruduk rumah nas Jokowi,'461701375374553088','officialEPP','2014-05-01 09:59:20','Other','Other',
minta sama gakk akan kecewa kecewa putus upah buruh bawa keranda gambar Jokowi - Ahok,'461855678269644801','mia_lois','2014-05-01 20:12:29','Other','Possibly Negative',
minta sm yang amanah nanti di apusi lagi demo di istana guru honorer minta agar Jokowi atau Prabowo jadi presiden,'461741709638897664','Freddydatdmojo','2014-05-01 12:39:36','Other','Other',
Mirif kampret ingat JASMEV ingat Panasbung ingat Jokowi ingat,'461860334836281344','Kangsyam78','2014-05-01 20:30:59','Other','Possibly Negative',
miris bukti JOKOWI antek asing -,'461658434417721344','elspica','2014-05-01 07:08:42','Other','Other',
miris bukti JOKOWI antek asing blom jadi presiden laku sudah seperti begini -,'461829712755437568','Andika_Yulianto','2014-05-01 18:29:18','Other','Other',
miris bukti JOKOWI antek asing blom jadi presiden laku sudah seperti begini -,'461765932637896705','ilyas_69762','2014-05-01 14:15:52','Other','Other',
miris bukti JOKOWI antek asing blom jadi presiden laku sudah seperti begini -,'461842876339453952','novidianriyanto','2014-05-01 19:21:37','Other','Other',
misal buat acara lomba mtq seDKI jkt acara pmbukanya pak Jokowi ngaji dpn warga kan apik toh,'461744949856174080','fadlipasaribu','2014-05-01 12:52:29','Other','Possibly Positive',
Miss you too sudah tidur tidur hi MrBean jokowi or whatever about your name i just wanna sayang Sory and lam rally miss you,'461885366132162561','Ditaaak_','2014-05-01 22:10:27','Other','Possibly Negative',
misteri jumat suci Jokowi,'461835917079363584','bewaraco','2014-05-01 18:53:57','Other','Other',
misteri jam tang antik punya ayaha pak jokowi yang film hihi misteri kemeja putih Jokowi,'461660829935341569','wissarum','2014-05-01 07:18:13','Other','Possibly Positive',
misteri kemeja putih jokowi - Detikcom,'461665706145099776','infoJAKupdate','2014-05-01 07:37:36','Other','Other',
misteri kemeja putih Jokowi - Detikcom,'461670280427888640','Garda_Jokowi','2014-05-01 07:55:46','Other','Other',
misteri kemeja putih Jokowi newsID beritadetik beritaindonesia followme jualanproduk,'461670804649160704','MediaNetID','2014-05-01 07:57:51','Other','Other',
misteri kemeja putih Jokowi,'461661748807081984','travelonesia','2014-05-01 07:21:52','Other','Other',
misteri kemeja putih Jokowi,'461676572164907008','followkiko','2014-05-01 08:20:47','Other','Other',
misteri kemeja putih Jokowi,'461662327872303104','Faruqaqoistk','2014-05-01 07:24:10','Other','Other',
misteri kemeja putih Jokowi,'461661584654209024','CiumKamu','2014-05-01 07:21:13','Other','Other',
misteri kemeja putih Jokowi,'461663362125152256','AreaDKI','2014-05-01 07:28:17','Other','Other',
misteri kemeja putih Jokowi,'461664952105705472','war_top','2014-05-01 07:34:36','Other','Other',
misteri kemeja putih Jokowi via,'461683434797035520','samuel_ardhi','2014-05-01 08:48:03','Other','Other',
misteri kemeja PutihJokowi,'461660656320520193','cybernurani','2014-05-01 07:17:32','Other','Other',
Mksd Jokowi itu buruh demo kuno Jokowi daripada demo lebih baik buruh beli ambulans,'461788008216158208','YeWe75','2014-05-01 15:43:35','Other','Possibly Positive',
Mlwan lupaTalang sari bgmnhrs objektif dongiApa karena am hp di blkng Jokowi kalian diam,'461680550105718784','pejuanghukum','2014-05-01 08:36:35','Question','Question',
mmd lah orang kita butuh Judge bao buat damping Jokowi tum di mohmahfudmd,'461883920313634816','PartaiSocmed','2014-05-01 22:04:42','Other','Possibly Negative',
mmd Jokowi - Prabowo bukan pilih baik Ical sami mawon ke mana suara labuh,'461763844017102848','paradesherman','2014-05-01 14:07:34','Other','Possibly Positive',
mmd jadi kita sudah bisa nilai sendiri mana yang akan lebih kuat duet Jokowi - rr atau duet Jokowi - mmd,'461893199296876544','e_rewah','2014-05-01 22:41:34','Other','Possibly Positive',
mmg bapak bukn seorg super hero orang suci intelektual jenius atau negarawan klas dunia,'461853466936492032','byStephenN','2014-05-01 20:03:42','Other','Other',
mnding profesional tani ternak nelayan ksn Jokowi Ical dan Prabowo tak pro buruh,'461766383844331520','TeddyRahmatS','2014-05-01 14:17:39','Other','Other',
MNento ajak dukung Jokowi buruh rasa tipu dukung kepada capres PDIP Joko Widodo Jokowi anggap se,'461819394130063360','MMNento','2014-05-01 17:48:18','Positive','Positive',
MNento Jokowi cuma mau pasang telinga di Musrenbangnas acara yang selalu awal oleh pidato arah dari pres,'461650900004532224','MMNento','2014-05-01 06:38:46','Other','Other',
MNento Jokowi sudah betul itu ganjar marah masa beri hadiah gubernur Jawa tengah ganjar Pranowo marah pe,'461718318110355456','MMNento','2014-05-01 11:06:40','Other','Possibly Negative',
MNento kondisi ini bisa bikin Jokowi sport jantung partai Gerindra belakang ini kerap lontar puisi - pui,'461828918907904003','MMNento','2014-05-01 18:26:09','Positive','Positive',
MNento KSPI Bertemu Jokowi seperti sua dengan malaikat Izrail buruh dari konfederasi serikat kerja Indones,'461856435567988737','MMNento','2014-05-01 20:15:29','Other','Possibly Positive',
MNento Prabowo dapat dukung dari relawan Jokowi isu langgar ham kerap terpa capres dari partai Gerind,'461877941199069185','MMNento','2014-05-01 21:40:57','Other','Other',
MNento slang Mahfud md paling cocok Dampingi Jokowi personel grup Band slang Bimbim harap PDIP menggand,'461585085930536960','MMNento','2014-05-01 02:17:14','Other','Possibly Positive',
MNento survei Ryamizard tepat jadi Cawapres Jokowi Pasca - Pileg 9 april 2014 ujung marak manuver koalis,'461837369457381376','MMNento','2014-05-01 18:59:44','Other','Other',
mnurut si prof megawati tidak srek dengan calon jokowi karena benar almarhum t kiemas sejak awal sudah siap puan pilpres,'461852536148721665','banu6186','2014-05-01 20:00:00','Other','Possibly Positive',
moal milih bila jadi presiden Jokowi punya mandat khusus untuk ipb,'461650694773030912','dzdeazy_','2014-05-01 06:37:57','Other','Other',
mobil BUMN pt pos indonesia buat dukung salah satu Capres lintas di Cawang cc HariBuruh,'461734621185449984','CawangNews','2014-05-01 12:11:26','Negative','Negative',
mobil ESEMKA dan JOKO WIDODO written by,'461579327289569282','HadiPoerbo','2014-05-01 01:54:22','Other','Other',
mobil ESEMKA dan JOKOWIDODO written by,'461601923179626496','singa_maritim','2014-05-01 03:24:09','Other','Possibly Negative',
mobil esemka made indonesia nyata yang bikin orang china munafik kali jokowi atas nama made indonesia,'461908796755820544','AdityaJul94','2014-05-01 23:43:33','Other','Possibly Negative',
moga saja sapi tidak ikut karat Heuheu perlu Jokowi ajar,'461697842738761731','BozArief','2014-05-01 09:45:18','Other','Other',
moga di beri hidayah ini twitnya dukung yang hina pribumi,'461824043084034048','OrochiJezi','2014-05-01 18:06:46','Other','Other',
moga rakyat kite makin cerdas lebih tahu siapa capresnya sy tidak dkung prabowo tapi saya anti jokowi SayaGolput,'461712559129640960','_GusBegenk','2014-05-01 10:43:46','Other','Other',
mohmahfudmd slang Mahfud md paling cocok Dampingi Jokowi,'461656096055123968','Amin8M','2014-05-01 06:59:25','Other','Possibly Positive',
mohon di tindaklanjuti 80 daging anjing rupa hasil curi,'461706724290727936','veren_fun','2014-05-01 10:20:35','Other','Possibly Negative',
mohon doa restu untuk pasang Jokowi Abraham samad untuk pimpin indonesia hebat bersih jokowisamad,'461828366942085120','jokowi_samad','2014-05-01 18:23:57','Other','Possibly Positive',
mohon Masukan nama - nama relawan Jokowi yang ada saat ini dari teman relawan - relawan JOKOWI,'461742794751496195','JASMEVSulSel','2014-05-01 12:43:55','Other','Possibly Positive',
mom dapat sms di acara ijam sama jokowi di tvone dia bilang mau ngehapus sertifikasi dan blsm yaits trueada yang nonton acaranyaatau cm hoax,'461821050880131072','frischa_a','2014-05-01 17:54:53','Other','Other',
momen MayDay jadi sempat Jokowi dengar aspirasi paham buruh tidak sekadar ceremonial pamer dukung catat,'461889247226507264','JokowiTime','2014-05-01 22:25:52','Other','Possibly Positive',
mon MAAP GIMANA Jokowi kembali nak kemeja kotak - kotak Jokowi kena cont,'461760051183505408','robbyansyah','2014-05-01 13:52:29','Other','Possibly Negative',
Monggo ajar siapa tahu manfaat amat minta mega batal Pencapresan Jokowi,'461824105411379200','gusipul807','2014-05-01 18:07:01','Other','Possibly Positive',
Monggo rasionalisasi dan kritik banding program tani Prabowo vs Jokowi ikut ini,'461569890223022080','gHormatKulas','2014-05-01 01:16:52','Other','Other',
Monggo sami sahur jg pak Jokowi mari bangunsiap-siap sholat subuh pak Prabowo jugamari siap,'461613291177930752','SlametRR','2014-05-01 04:09:19','Other','Other',
morgan news Bertemu buruh perempuan Jokowi moga saya bisa juang hak mereka dalam ingat hari b,'461718028191670273','morganuye1','2014-05-01 11:05:30','Other','Possibly Positive',
morgan news buruh ksn Jokowi Ical dan Prabowo tak pro buruh massa buruh dari konfederasi serikat nasional,'461774879658762241','morganuye1','2014-05-01 14:51:25','Other','Other',
morgan news hamzah haz ke Jokowi sda masih Ngotot ke Prabowo ppp terus jalin komunikasi dengan semua ket,'461629374228226048','morganuye1','2014-05-01 05:13:14','Other','Other',
morgan news ini kata Jokowi soal baju Jokowi - Ahok jangan pisah kaos galau yang minta Jokowi - Ahok,'461733601575313408','morganuye1','2014-05-01 12:07:23','Other','Other',
morgan news Jokowi Effect anggap mampu tekan dana kampanye Caleg PDIP Caleg asal PDIP a keluar,'461911125110435840','morganuye1','2014-05-01 23:52:48','Other','Possibly Positive',
morgan news Jokowi nak kemeja kotak - kotak baru untuk Pilpres Capres pdi juang Joko Widodo en,'461718026551705600','morganuye1','2014-05-01 11:05:30','Question','Question',
morgan news Jokowi daripada demo lebih baik buruh patungan beli ambulans gubernur dki Jokowi blusukan mene,'461797945868689408','morganuye1','2014-05-01 16:23:04','Other','Possibly Positive',
morgan news PDIP pkb dan NasDem Deal ppp susul koalisi dukung Jokowi makin kuat Setelah Parta,'461683079308800001','morganuye1','2014-05-01 08:46:38','Other','Other',
morgan news pkb rapat ke Jokowi bagaimana nasib Pencapresan Prabowo pkb pilih rapat ke PDIP dukun,'461733874909720577','morganuye1','2014-05-01 12:08:29','Question','Question',
morgan news pkb rapat ke Jokowi Gerindra yakin Pencapresan Prabowo tetap aman di saat PDIP sudah mastik,'461848348262010882','morganuye1','2014-05-01 19:43:21','Other','Other',
morgan news puluh buruh perempuan Geruduk rumah nas Jokowi puluh buruh perempuan yang gabung dalam,'461705611667730432','morganuye1','2014-05-01 10:16:10','Other','Other',
morgan news soal kemeja putih Dahlan Iskan saya bangga tiru pak Jokowi kemeja putih kian populer di mi,'461816410386071553','morganuye1','2014-05-01 17:36:27','Other','Other',
Mosok sih gubernur Jokowi nilai belum pihak ke buruh,'461849908555694081','faisalyusra','2014-05-01 19:49:33','Other','Other',
masa iya harus tak jelaske mbh - d py ki opo neh - ___ - trimoo_ emang udu jokowi aku kan py - d wkw rasah sok,'461884355791835137','trimoo_','2014-05-01 22:06:26','Other','Other',
Mothers friends are in Amsterdam waving flags with Jokowi written on ithalf of the Dutch population dus not even know whats going on tawa,'461839460402200576','unclepoleec','2014-05-01 19:08:02','Other','Other',
mou saudara laki Chelsea bukan jokowi mulut men Fans asli atleti atau pencitraandoang kayak jokowi ini hii,'461603382977757184','jongoswe','2014-05-01 03:29:57','Other','Other',
Mourinho parkir bis kami gusur sama JOKOWI KisahBusLagiKejarStoran,'461791389303316480','irwanskaphobia','2014-05-01 15:57:01','Other','Other',
Move on min bos nya mau usir dari Hanura juga Jokowi nol besar tuntas soal buruh di dki,'461769696383995905','gemiagung','2014-05-01 14:30:49','Other','Other',
mr outsourcing bapak upah murah ketua SBSI Jokowi jangan sok - sokan dukung buruh,'461861580120924162','henkronk','2014-05-01 20:35:56','Positive','Positive',
mr Jokowi were coming,'461617836482629632','sulastrikhasan','2014-05-01 04:27:23','Other','Other',
MrJokowi is in the house yall,'461720975021580288','ikez','2014-05-01 11:17:13','Other','Other',
mrk kan usaha buruh ksn Jokowi Ical dan Prabowo tak pro buruh,'461789962334003202','niceajeng','2014-05-01 15:51:21','Other','Other',
mrk mau rumah murahmewah kali bukan rumah susun rumah murah untuk buruh kasih rumah susun sama jokowi tidak mau Herani,'461855366716731394','rinakania','2014-05-01 20:11:14','Positive','Positive',
mrk kagum sosok JokowiIwan fals slang Addie ms Tompi gading marten melanie ricardo de cagur di Presiden-residen014com,'461730075293913088','JinggaApi','2014-05-01 11:53:23','Other','Other',
msh ada waktu 2019 Prabowo Capres lagi pkb rapat ke Jokowi bagaimana nasib Pencapresan Prabowo,'461744208370335744','PROREPUBLIK','2014-05-01 12:49:32','Question','Question',
msh gubernur Blusukan Jokowi di luar dki nilai tak etis,'461814921479467008','pujagol','2014-05-01 17:30:32','Other','Other',
masih materi kuliah solusi pola pikir tani harus ubah dulu Jokowi prihatin nasib tani indonesia,'461876716743311361','evaafikriani','2014-05-01 21:36:05','Other','Possibly Negative',
msh mau pilih JKWPHP Jokowi kritik karena nilai tak rasa brdosa mngingkari sumpah,'461857262198222848','AyhecxSiTampan','2014-05-01 20:18:46','Other','Other',
msh mimpi harap banget pak Jokowi hadir di demo buruh terus orasiSaya akan bubar outsourching yang sebab oleh rezim mega,'461712660837306369','fatriady','2014-05-01 10:44:11','Other','Other',
masuk contoh capres seperti gni Bachtiar Nasir selang lagi Jokowi buat indonesia kafir,'461700776155291649','Bellenkz','2014-05-01 09:56:57','Other','Other',
Msyrkt di desa tidak perlu visi misi kamu menunjukan bahwa anda cerdas krn yang mrk butuh sejati pimpin yang milik empati sprt JOKOWI,'461873582369280001','PSKabBekasi','2014-05-01 21:23:37','Other','Possibly Positive',
Muaachh juga salam JKWaP luciahandz Muach,'461826416221241344','luciahandz','2014-05-01 18:16:12','Other','Possibly Positive',
muak dengan semua munafik jokowi,'461766371341131776','adi_Tasik','2014-05-01 14:17:36','Other','Other',
Mubarok demokrat tak khawatir euforia masyarakat hadap Jokowi,'461742437950451713','fisalaremania','2014-05-01 12:42:30','Other','Other',
mudah ucap tapi bukti mana lihat dki begini janji - janji Jokowi kepada tani,'461771561314172928','gusti_and','2014-05-01 14:38:14','Question','Question',
mudah mahfud md disandingkaan sama jokowi dan anies baswedan jadi menteri thinkpositif thinkpolitik,'461702690943164416','tazkira','2014-05-01 10:04:34','Other','Other',
Mudah-udahan dukung JKWi banyak yang sadar relawan Jokowi balik arah dukung Prabowo,'461778316471439360','Sr85Eka','2014-05-01 15:05:04','Other','Other',
Muhaimin pkb serah semua nama Cawapres Jokowi ke PDIP siapa yang pilih,'461643605715611648','just_mywin','2014-05-01 06:09:47','Other','Other',
Muhaimin bantah jadi cawapres Jokowi,'461778916374364160','kabarpolitik','2014-05-01 15:07:27','Other','Other',
Muhaimin pasrah damping Jokowi kepada PDIP - Republika Online,'461640231431974912','BeritaPDIP_LPG','2014-05-01 05:56:22','Other','Possibly Negative',
Muhaimin pasrah damping Jokowi kepada PDIP berita kabar,'461626823709696000','BeritaKabar','2014-05-01 05:03:06','Other','Possibly Negative',
Muhaimin pasrah damping Jokowi kepada PDIP Republika Online,'461639194452824064','obrolanpolitik','2014-05-01 05:52:15','Other','Possibly Negative',
Muhaimin pasrah damping Jokowi kepada PDIP,'461726886314274816','PlasaMSN','2014-05-01 11:40:42','Other','Possibly Negative',
Muhaimin pasrah damping Jokowi kepada PDIP,'461629406939582464','InfoBeritaMu','2014-05-01 05:13:21','Other','Possibly Negative',
Muhaimin pasrah damping Jokowi kepada PDIP,'461631040428052480','Infokitaa','2014-05-01 05:19:51','Other','Possibly Negative',
Muhaimin pasrah damping Jokowi kepada PDIP,'461627178765918208','Infokitaa','2014-05-01 05:04:30','Other','Possibly Negative',
Muhaimin pasrah damping Jokowi kepada PDIP,'461821413255417856','detakpekanbaru','2014-05-01 17:56:19','Other','Possibly Negative',
Muhaimin pasrah damping Jokowi KepadaPDIP,'461627605691555840','twitnurani','2014-05-01 05:06:12','Other','Possibly Negative',
MuhaiminIskandar Dkung Jokowi sbgai Capres dan pkb telahberkoalisi kee Prtaimmliki visi dan misi yang sama,'461708005583908864','Rhoma01','2014-05-01 10:25:41','Other','Other',
muka Notomiharjo mirip Jokowi Perawakannye lebih pendek lebih chubby dan kumis khas Jawa sayasujiatmi,'461825757761646592','GantiJakarta','2014-05-01 18:13:35','Other','Other',
muke kamu kotak Jokowi nak kemeja kotak - kotak baru untuk Pilpres,'461716235793596416','baidhowiaufar','2014-05-01 10:58:23','Question','Question',
mulai pihak rupa buruh tak yakin Jokowi hapus sistem Outsourcing,'461857665618944001','Sunarwidjaja','2014-05-01 20:20:23','Other','Other',
mulai berubahom belum Jokowi - Prabowo mulai tukar posisi,'461618290352078850','jajajamaludin','2014-05-01 04:29:11','Other','Other',
mulai bingung sama jokowi dia kan capres iya tapi mana visi misi kok tidak ada,'461809864172253185','abiennovan','2014-05-01 17:10:26','Question','Question',
mulai lihat asli lalu untuk apa jadi pimpin imbau buruh tdk turun,'461680422569508865','kangsemproel','2014-05-01 08:36:05','Other','Other',
mulai lihat bloon - nya iya aku sih yess kata anang Megawati mulai ragu Jokowi,'461680432195444736','alfasaputra','2014-05-01 08:36:07','Other','Other',
mulai tahu Jokowi gamang Tanggapi Outsourcing,'461804459639582720','maz_abdullah','2014-05-01 16:48:57','Other','Possibly Positive',
mulai kultwit cara tiba - tiba nama Jusuf Kalla dan Abraham samad kembali masuk dalam calon damping Jokowi di Pilpres 2014,'461709770886356992','hyunjin2510','2014-05-01 10:32:42','Other','Possibly Negative',
mulai lihat sisi kapitalis timbang demo Jokowi usul buruh beli ambulans,'461716158157037568','hansdavidian','2014-05-01 10:58:05','Other','Other',
mulai politis - ____ - demo di istana buruh tolak Jokowi jadi presiden,'461796009492766720','dezdania','2014-05-01 16:15:23','Other','Other',
mulai sensitif trhdp hak dasar manusia buruh lalu untuk apa jadi pimpin imbau buruh tdk turun,'461678270212100096','SamuelKoto','2014-05-01 08:27:31','Other','Other',
mulai stress itu Prabowo sambil lempar hp dan dor dor dor pkb rapat ke Jokowi Gerindra yakin Pencapresan Prabowo tetap aman,'461846417347072000','sriendang100','2014-05-01 19:35:41','Other','Other',
muncul Jokowi duga bagai jalan keluar politik yang baik semua dalam lingkung PDIP kurang lebih harap sama,'461727640664014848','JASMEVSulSel','2014-05-01 11:43:42','Other','Possibly Positive',
mungkin buruh jokowi kale iya nama juga manusa pntg dapat uang tawa nsh Ngaco neh kelompok buruh ini,'461713973524439041','21lukman','2014-05-01 10:49:24','Question','Question',
mungkin atau mungkin pks sebut koalisi dengan Jokowi mungkin laku,'461804195759157249','iwansabiq3','2014-05-01 16:47:54','Other','Other',
mungkin blusukan mungkin Prabowo aksi di gbk ke mana Jokowi,'461852929343770624','ValdiImam','2014-05-01 20:01:33','Question','Question',
mungkin sana sapi nyaPK semua Jokowi nyasar ke ntt cari sapi padahal bumi juta sapi itu di ntb,'461709794047299584','charles_kulon79','2014-05-01 10:32:47','Other','Other',
mungkin tidak iya Jokowi - Megawati,'461803774877523968','yadi_blx','2014-05-01 16:46:14','Other','Other',
mungkin tidak ada duit mkanya tidak mau hadir Jokowi Ical tolak undang buruh,'461728235881914368','penyonk','2014-05-01 11:46:04','Other','Other',
mungkin iya dari pada si kurus mbah bowo lebih oke di jokowi_do-do,'461842641169022976','AndikPonco','2014-05-01 19:20:40','Other','Possibly Positive',
mungkin Jokowi nanti nasib juga sama krna juga belum dttapkan scra resmi oleh PDIP di umniajj,'461857830526812160','aulia_bz','2014-05-01 20:21:02','Other','Other',
mungkin maksud mereka Jokowi for presiden namun ada kala Branding yang buat lalu singkat akan jauh dari harap yang ingin,'461718715508068352','rorigolan','2014-05-01 11:08:14','Other','Other',
mungkin turut dukung lho arti jokowi itu dewa ya d,'461901608456953856','PurpleSky_007','2014-05-01 23:14:59','Other','Other',
mungkin tuju timmykepo tuju tidak kalau jokowi jadi presiden,'461800047294693378','vitaevyta','2014-05-01 16:31:25','Question','Question',
mungkin sosok pimpin yang enak bawa diskusi ini baru jokowi saja yaa m,'461724102282051584','NToX_KANCUT','2014-05-01 11:29:39','Other','Possibly Positive',
mungkin Susasana temlen bakal ceria ketika buruh dukung jokowi,'461804819481899008','sp3k70r','2014-05-01 16:50:23','Other','Other',
mungkin daya serap akan bisa 95 seperti janji bapak hanya ajaib jika akhir desember akan realisasi 95 di basuki_btp,'461804338378055680','BastianTokang','2014-05-01 16:48:28','Other','Other',
mungkin butuh daging Jakarta pasok dari ntt,'461663967333855232','Paijonews','2014-05-01 07:30:41','Other','Other',
mungkin butuh daging Jakarta pasok dari ntt,'461685471190319106','RumahBerita1','2014-05-01 08:56:08','Other','Other',
Munir bunuh kapan ya tanya paling guoblokk tahun ini adalah pilih PRABOWO atau JOKOWI gila saja ngebandingin,'461820403967459328','vikingcimahifc','2014-05-01 17:52:19','Other','Possibly Negative',
Muntahin lgsung aduh abang nyebut jokowi pula dalam cakap kita langsung mules aku,'461754245272702976','firdaoespauh','2014-05-01 13:29:25','Other','Other',
musik Bimbim slang Jokowi - Mahfud lebih pas jk sudah sepuh,'461866864612605952','AmiliaNuptrop','2014-05-01 20:56:56','Other','Other',
musik slang Mahfud md paling cocok Dampingi Jokowi,'461656963051319296','AmiliaNuptrop','2014-05-01 07:02:51','Other','Possibly Positive',
muslim dukung Jokowi adalah Blunder Jokowi dapat dukung serikat tani indonesia,'461739369242447872','BheGhe16','2014-05-01 12:30:18','Other','Possibly Positive',
